theSame,resumeId,rNum,leftEmployer,startDate,endDate,jobLength_old,employerName,employeesTotalNum,empAgeAtExit,yearFounded,gdSectorName,metro,jobTitle,avgSalary,ratingOverall,ratingCeo,ratingRecommendToFriend,ratingBusinessOutlook,ratingCareerOpportunities,ratingCompensationAndBenefits,ratingCultureAndValues,ratingWorkLifeBalance,ratingSeniorManagement,salaryIncrease,newMinusOldSalary,startDate_new,endDate_new,jobLength_new,employerName_new,employeesTotalNum_new,yearFounded_new,gdSectorName_new,metro_new,jobTitle_new,avgSalary_new,ratingOverall_new,ratingCeo_new,ratingRecommendToFriend_new,ratingBusinessOutlook_new,ratingCareerOpportunities_new,ratingCompensationAndBenefits_new,ratingCultureAndValues_new,ratingWorkLifeBalance_new,ratingSeniorManagement_new
0,5530242,1,1,2013-08-01,2014-02-01,6,Indeed.com,3000,10,2004,Information Technology,San Francisco,Account Executive,56869.269090909096,2.36,0.71,0.29,0.19,1.73,2.49,2.9699999999999998,2.81,2.38,1,3130.730909090904,2015-05-01,2015-09-01,4,Zenefits,100,2013,Insurance,San Francisco,SMB Account Executive,60000.0,4.14,0.89,0.8,0.88,4.26,3.86,3.73,3.08,3.68
0,5533440,1,1,2013-10-01,2014-07-01,9,Microsoft,128000,39,1975,Information Technology,New York City,Technical Consultant,81447.82608695653,4.01,0.86,0.79,0.58,3.7,4.13,3.81,4.04,3.27,0,-22520.542388326394,2014-10-01,2015-05-01,7,Stevens Institute of Technology,500,1870,Education,New York City,Data Analyst,58927.28369863013,4.0,0.94,0.82,0.46,3.56,3.35,3.98,3.98,3.65
0,5544793,1,1,2011-03-01,2012-03-01,12,Bank of America Corp,224000,108,1904,Finance,Los Angeles,Customer Service Specialist,25073.333333333332,3.21,0.67,0.64,0.2,3.2800000000000002,3.4,3.27,3.5,2.9699999999999998,1,2940.533333333333,2014-03-01,2015-06-01,15,Ultimate Staffing,500,1994,Business Services,Los Angeles,Customer Service Specialist,28013.866666666665,4.08,0.87,0.79,0.67,3.83,3.79,4.09,4.13,3.88
0,5544793,2,1,2014-03-01,2015-06-01,15,Ultimate Staffing,500,21,1994,Business Services,Los Angeles,Customer Service Specialist,27743.225806451614,3.92,0.91,0.79,0.61,3.61,3.45,4.01,4.1,3.91,1,2256.7741935483864,2015-06-01,2015-09-01,3,Time Warner Cable,56600,1989,Telecommunications,Los Angeles,Retention Specialist,30000.0,3.11,0.43,0.58,0.21,2.95,3.58,2.91,2.94,2.54
0,5546767,1,1,2011-10-01,2012-11-01,13,Target,341000,50,1962,Retail,New York City,Sales Associate,23978.798228404125,3.3,0.65,0.56,0.45,3.21,3.17,3.44,3.32,3.1,1,14841.290407959514,2013-04-01,2015-03-01,23,Banana Republic,8000,1983,Retail,New York City,Brand Ambassador,38820.08863636364,3.03,0.66,0.47,0.39,2.67,2.94,3.43,3.07,2.86
0,5551741,1,0,2011-02-01,2013-02-01,24,Corporate & Investment Bank,5100,158,1855,Finance,New York City,Assistant Vice President,118093.67398809515,3.19,0.73,0.71,0.62,2.93,3.09,3.9699999999999998,4.09,3.26,1,39023.53961589352,2013-02-01,2015-05-01,27,Corporate & Investment Bank,5100,1855,Finance,New York City,Vice President,157117.21360398867,3.19,0.73,0.71,0.62,2.93,3.09,3.9699999999999998,4.09,3.26
0,5552014,1,1,2013-11-13,2014-01-01,2,AMERICAN EAGLE,37800,37,1977,Retail,Atlanta,Sales Associate,21070.18086956521,3.58,0.97,0.72,0.34,3.01,3.04,3.56,3.95,2.96,1,29525.276630434793,2013-11-13,2014-01-01,2,FOREVER 21,30000,1984,Retail,Atlanta,Sales Specialist,50595.457500000004,2.02,0.13,0.09,0.11,1.67,1.51,1.26,1.8399999999999999,1.42
0,5552235,1,1,2013-02-01,2013-12-01,10,Houston Community College System,5000,42,1971,Education,Houston,Math Tutor,19980.0,4.06,0.95,0.76,0.26,3.61,3.65,2.55,3.89,3.54,1,321.43972602739086,2013-05-01,2014-08-01,15,Macy's,166900,1858,Retail,Houston,Sales Associate,20301.43972602739,3.22,0.56,0.57,0.4,3.19,2.6,3.32,3.2800000000000002,3.03
0,5554861,1,1,2014-06-01,2015-01-01,7,Brink's Company,64000,156,1859,Business Services,Richmond,Executive Assistant,52250.0,4.23,0.71,0.69,0.45,4.11,3.76,4.26,3.01,2.81,0,0.0,2015-02-01,2015-08-01,6,Apex Systems Inc,801,1995,Business Services,Richmond,Executive Assistant,52250.0,4.62,1.0,0.96,0.66,4.12,3.39,4.53,3.94,4.11
0,5554913,1,1,2011-03-01,2014-06-01,39,Tata Consultancy Services,300464,46,1968,Information Technology,New York City,System Engineer,62992.0,3.23,0.84,0.58,0.62,3.04,2.7,3.56,3.21,2.95,1,32537.236406869182,2014-07-01,2015-01-01,6,Cognizant Technology Solutions,221700,1994,Information Technology,New York City,Associate,95529.23640686918,3.29,0.87,0.68,0.62,3.31,2.82,3.2800000000000002,2.94,2.9699999999999998
0,5555227,1,1,2011-10-01,2012-04-01,6,Macys,166900,154,1858,Retail,Philadelphia,Sales Associate,21387.95891891894,2.71,0.77,0.4,0.9,3.0,2.5300000000000002,2.84,2.61,2.48,0,-2555.196820153502,2013-11-01,2014-09-01,10,Giant Food Stores,24000,1981,Retail,Philadelphia,Cashier,18832.762098765437,2.8,0.6,0.43,0.3,2.85,3.16,2.96,3.2,2.43
0,5556903,1,1,2014-06-01,2014-08-01,2,JP Morgan Chase & Co,241359,215,1799,Finance,New York City,Operations Analyst,59586.532278481,3.24,0.88,0.64,0.46,3.08,3.19,3.16,3.13,2.87,0,-8861.430237664674,2015-07-01,2015-09-01,2,AXA Advisors,3999,1985,Finance,New York City,Financial Advisor,50725.102040816324,3.76,0.97,0.65,0.62,3.64,3.37,3.79,3.67,3.36
0,5558500,1,0,2010-05-01,2012-01-01,20,University of Maryland --- College Park,28000,156,1856,Education,Washington DC,Junior Network Engineer,42120.0,3.89,1.0,0.89,0.29,3.56,3.2800000000000002,4.09,4.09,3.67,1,40698.37707692316,2012-05-01,2015-04-01,35,University of Maryland --- College Park,28000,1856,Education,Washington DC,Network Engineer,82818.37707692316,3.89,1.0,0.89,0.29,3.56,3.2800000000000002,4.09,4.09,3.67
0,5564389,2,1,2014-02-01,2015-02-01,12,Victoria's Secret,3700,38,1977,Retail,Washington DC,Sales Associate,22539.45394736842,2.79,0.64,0.7,0.65,2.68,2.06,3.21,2.43,2.37,0,-3980.07894736842,2014-03-01,2015-08-01,17,McDonald's,420000,1955,"Restaurants, Bars & Food Services",Washington DC,Crew Member,18559.375,2.69,0.82,0.38,0.29,3.25,2.34,3.81,2.7800000000000002,3.27
0,5565348,1,0,2014-11-01,2015-01-01,2,Macy's,166900,157,1858,Retail,Washington DC,Sales Associate,22539.45394736842,2.92,0.68,0.44,0.37,2.66,2.3,2.92,2.9699999999999998,2.45,1,6127.212719298248,2015-06-01,2015-09-01,3,Macy's,166900,1858,Retail,Washington DC,Support Associate,28666.666666666668,2.92,0.68,0.44,0.37,2.66,2.3,2.92,2.9699999999999998,2.45
0,5565592,1,1,2012-10-01,2015-02-01,28,Sears Holdings,178000,129,1886,Retail,Chicago,Architect,85855.55555555556,2.67,0.26,0.36,0.16,2.75,2.7199999999999998,2.57,3.03,2.2800000000000002,0,-28332.82828282829,2015-02-01,2015-05-01,3,Humana,57000,1961,Insurance,Chicago,Contractor,57522.72727272727,3.04,0.78,0.51,0.39,2.82,3.3,3.31,3.61,2.71
0,5566099,1,1,2012-11-01,2013-05-01,6,"Columbia University, Mailman School of Public Health",13200,75,1938,Education,New York City,Research Assistant,36446.56616541359,3.71,0.91,0.83,0.36,3.31,3.3,3.82,3.74,3.2,1,29483.073693243277,2013-05-01,2014-09-01,16,Harlem Children's Zone,1200,,Non-Profit,New York City,Research Associate,65929.63985865687,2.07,1.0,0.23,0.15,2.37,2.71,2.18,2.03,1.87
0,5566099,2,1,2013-05-01,2014-09-01,16,Harlem Children's Zone,1200,,,Non-Profit,New York City,Research Associate,62755.93227941181,1.98,0.73,0.27,0.18,2.31,2.4,2.24,2.02,1.8199999999999998,0,-31454.8475336491,2014-09-01,2015-06-01,9,"Teachers College, Columbia University",1200,,Education,New York City,Graduate Research Assistant,31301.084745762713,3.91,0.4,0.69,0.18,2.83,3.02,3.4699999999999998,3.99,3.01
0,5567686,1,1,2013-07-01,2013-10-01,3,Wyndham Hotel Group,37700,7,2006,Travel & Tourism,New York City,Front Desk Agent,30206.30769230769,3.5300000000000002,0.94,0.59,0.69,3.19,3.27,3.77,3.54,3.2800000000000002,0,-8384.674263736266,2013-10-01,2014-01-01,3,Old Navy,5000,1994,Retail,New York City,Stock Associate,21821.633428571426,2.93,0.82,0.48,0.35,2.41,2.75,3.17,2.87,2.52
0,5569611,1,1,2010-10-01,2012-10-01,24,Morgan Stanley,56218,77,1935,Finance,New York City,Senior Operations Analyst,74806.50666666667,3.29,0.64,0.67,0.3,3.26,3.26,3.55,3.66,3.21,1,37083.033333333355,2013-02-01,2014-04-01,14,Broadridge,7400,2007,Finance,New York City,Senior Operations Manager,111889.54000000002,3.13,0.82,0.63,0.27,2.88,3.18,3.45,3.26,2.83
0,5569611,2,1,2013-02-01,2014-04-01,14,Broadridge,7400,7,2007,Finance,New York City,Senior Operations Manager,125103.46666666666,3.1,0.67,0.52,0.42,2.7800000000000002,3.12,3.25,3.15,2.83,0,-55761.46666666666,2014-04-01,2014-10-01,6,Deutsche Bank,10001,1870,Finance,New York City,Senior Operations Analyst,69342.0,3.37,0.76,0.61,0.25,3.19,3.06,3.31,3.03,2.9
0,5570041,1,0,2011-06-01,2012-05-01,11,JPMORGAN CHASE,241359,213,1799,Finance,New York City,Licensed Personal Banker,41474.53090909093,3.24,0.85,0.69,0.49,3.14,3.08,3.13,3.43,3.04,0,-3637.8009090909327,2012-06-01,2013-11-01,17,JPMORGAN CHASE,241359,1799,Finance,New York City,Relationship Banker,37836.729999999996,3.24,0.85,0.69,0.49,3.14,3.08,3.13,3.43,3.04
0,5570056,1,0,2013-12-01,2014-05-01,5,Citizens Bank,17700,26,1988,Finance,Philadelphia,Bank Teller,23554.348124999997,2.31,0.36,0.22,0.13,2.88,3.32,2.17,2.5,1.8,1,10799.874097222222,2014-09-01,2015-05-01,8,Citizens Bank,17700,1988,Finance,Philadelphia,Personal Banker,34354.22222222222,2.31,0.36,0.22,0.13,2.88,3.32,2.17,2.5,1.8
0,5570155,1,1,2013-10-01,2014-08-01,10,Columbia University,13200,76,1938,Education,New York City,Graduate Assistant,25415.329811320757,3.76,0.85,0.82,0.38,3.39,3.2800000000000002,3.7800000000000002,3.77,3.27,1,17849.336855345908,2014-11-01,2015-05-01,6,Barclays,10001,1690,Finance,New York City,Recruitment Coordinator,43264.666666666664,2.81,0.31,0.33,0.11,2.91,2.93,2.9699999999999998,3.5300000000000002,2.56
0,5571660,1,1,2011-07-01,2015-01-01,42,McDonalds,420000,60,1955,"Restaurants, Bars & Food Services",New York City,Crew Trainer,16900.0,3.0,0.74,0.41,0.3,2.83,2.44,2.82,2.96,2.7800000000000002,1,13558.133333333335,2014-11-01,2015-01-01,2,JcPenny,114000,1902,Retail,New York City,Customer Service Specialist,30458.133333333335,2.95,0.78,0.46,0.21,2.4,2.82,3.41,3.24,2.85
0,5572916,1,1,2013-11-01,2015-02-01,15,Fresh and Easy,3000,8,2007,Retail,Los Angeles,Customer Associate,20000.0,3.65,0.72,0.67,0.45,3.14,3.36,3.45,3.46,2.99,1,5162.464,2013-12-01,2014-11-01,11,Victoria's Secret,3700,1977,Retail,Los Angeles,Sales Support,25162.464,3.83,0.99,0.76,0.7,3.36,2.99,4.1,3.7199999999999998,3.74
0,5575116,1,1,2013-06-01,2013-11-01,5,The University of Maryland,28000,157,1856,Education,Washington DC,Graduate Research Assistant,25895.011627906973,4.06,0.94,0.92,0.47,3.75,3.35,3.98,3.86,3.74,1,14735.245769353289,2013-06-01,2013-12-01,6,The George Washington University,5000,1821,Education,Washington DC,Research Assistant,40630.25739726026,3.55,0.74,0.76,0.54,3.35,3.31,3.35,3.59,2.88
0,5575346,1,1,2013-05-01,2013-12-01,7,Macy's,166900,155,1858,Retail,Chicago,Sales Associate,21527.141135646685,2.91,0.41,0.54,0.52,2.81,2.34,2.81,2.91,2.68,1,8445.430292924742,2014-05-01,2014-08-01,3,Columbia College Chicago,1000,1928,Education,Chicago,Office Assistant,29972.571428571428,3.24,0.52,0.72,0.18,2.74,3.16,3.59,3.83,2.68
0,5575541,1,0,2010-10-01,2012-08-01,22,The Boeing Company,165500,96,1916,Aerospace & Defense,Seattle,Procurement Analyst,70550.615,3.52,0.77,0.75,0.74,3.55,3.77,3.66,4.01,3.04,1,19919.475000000006,2012-08-01,2015-04-01,32,The Boeing Company,165500,1916,Aerospace & Defense,Seattle,Staff Analyst,90470.09000000001,3.52,0.77,0.75,0.74,3.55,3.77,3.66,4.01,3.04
0,5575801,1,1,2011-12-01,2012-01-01,1,Department of Veteran Affairs,10000,82,1930,Government,Washington DC,QA Tester,75869.11000000003,3.71,1.0,0.83,0.31,3.62,3.77,4.27,3.5300000000000002,3.2800000000000002,1,4065.2557894736237,2012-02-01,2013-07-01,17,Sprint,36000,,Telecommunications,Washington DC,QA Engineer,79934.36578947365,3.82,0.8,0.75,0.67,3.18,3.55,3.03,3.86,3.57
0,5575904,1,1,2012-01-01,2014-09-01,32,MEDICA,1386,,,Insurance,Minneapolis,Tax Manager,104648.0,3.46,0.83,0.82,0.38,3.19,3.88,3.67,3.63,3.36,0,-6714.6666666666715,2015-01-01,2015-09-01,8,PwC,38935,1898,Accounting & Legal,Minneapolis,Senior Consultant,97933.33333333333,4.19,1.0,1.0,0.59,4.73,3.91,4.29,3.27,3.77
0,5576331,1,0,2013-07-01,2014-05-01,10,Credit Suisse,48200,158,1856,Finance,New York City,Consultant,88397.26702020217,3.46,0.76,0.68,0.21,3.2800000000000002,3.37,3.39,3.38,3.08,0,-19399.18120719405,2014-06-01,2014-08-01,2,Credit Suisse,48200,1856,Finance,New York City,Analyst,68998.08581300812,3.46,0.76,0.68,0.21,3.2800000000000002,3.37,3.39,3.38,3.08
0,5576672,1,1,2012-04-04,2015-10-04,42,Aramark,265500,56,1959,Business Services,Atlanta,Supervisor,44843.47826086957,3.27,0.72,0.62,0.4,2.7800000000000002,3.66,3.12,3.14,2.5,1,6330.801739130438,2013-12-08,2014-07-14,7,McDonald's,420000,1955,"Restaurants, Bars & Food Services",Atlanta,Supervisor,51174.280000000006,2.84,0.48,0.28,0.06,2.6,1.98,2.4,2.71,2.26
0,5576672,2,1,2013-12-08,2014-07-14,7,McDonald's,420000,59,1955,"Restaurants, Bars & Food Services",Atlanta,Supervisor,48404.81170731707,2.96,0.42,0.43,0.24,2.6,1.96,2.81,2.59,2.39,0,-1.4551915228366852E-11,2014-11-28,2015-07-09,8,Ups,444000,1907,Transportation & Logistics,Atlanta,Supervisor,48404.81170731706,3.36,0.71,0.62,0.48,3.12,3.42,3.37,3.31,2.9
0,5576845,1,1,2013-11-01,2015-02-01,15,DOVENMUEHLE MORTGAGE INCORPORATED,494,25,1990,Finance,Chicago,Customer Service Representative,28094.03406326034,2.39,0.19,0.33,0.18,2.43,1.88,1.87,2.4699999999999998,1.8399999999999999,1,2050.410381184105,2015-03-01,2015-09-01,6,JAMES HARDIE BUILDING PRODUCTS,2604,1888,Manufacturing,Chicago,Customer Account Representative,30144.444444444445,3.24,0.66,0.65,0.65,3.94,3.68,3.54,2.88,3.48
0,5578032,1,1,2010-06-01,2012-09-01,27,Health Care Service Corporation,14264,76,1936,Insurance,Chicago,Senior Financial Analyst,78664.45887640447,2.79,0.68,0.45,0.8,2.77,3.48,3.3,3.37,2.39,0,-8.731149137020111E-11,2012-09-01,2013-02-01,5,Orbitz Worldwide,1530,1999,Information Technology,Chicago,Senior Financial Analyst,78664.45887640439,3.93,0.85,0.84,0.47,3.7199999999999998,3.61,3.7199999999999998,4.11,3.59
0,5578032,2,1,2012-09-01,2013-02-01,5,Orbitz Worldwide,1530,14,1999,Information Technology,Chicago,Senior Financial Analyst,78742.54839285703,4.06,0.9,0.88,0.54,3.82,3.65,4.04,4.25,3.62,1,19689.03840201476,2013-06-01,2014-03-01,9,Ernst & Young,10000,1989,Business Services,Chicago,Senior Associate,98431.5867948718,3.94,0.98,0.88,0.55,4.28,3.56,4.21,3.46,3.59
0,5579365,1,1,2014-11-01,2014-12-01,1,GE Healthcare,10000,122,1892,Manufacturing,Milwaukee,Executive Assistant,54356.0,3.43,0.76,0.67,0.29,3.7,3.27,3.29,2.82,2.82,0,-2982.6666666666642,2015-03-01,2015-05-01,2,Actuant Corporation,750,1910,Manufacturing,Milwaukee,Executive Assistant,51373.333333333336,2.57,0.34,0.39,0.28,2.69,2.8,2.64,2.46,2.42
0,5582600,1,1,2012-01-01,2013-01-01,12,Chick Fil-A,6152,67,1946,"Restaurants, Bars & Food Services",Atlanta,Customer Service Representative,25458.134019607838,3.58,1.0,0.62,0.56,2.58,2.68,4.17,3.82,3.24,0,-1817.7194741532876,2013-01-01,2015-01-01,24,Pizza Hut,300000,1958,"Restaurants, Bars & Food Services",Atlanta,Shift Manager,23640.41454545455,2.85,0.77,0.35,0.22,2.82,2.36,2.86,3.03,2.39
0,5583320,1,0,2012-08-01,2015-07-01,35,CALIFORNIA STATE UNIVERSITY,1072,,,Education,Los Angeles,GRADUATE RESEARCH ASSISTANT,28970.415384615386,3.69,0.7,0.75,0.4,3.14,2.87,3.49,3.52,3.16,0,-4041.4797324414903,2014-08-01,2015-05-01,9,CALIFORNIA STATE UNIVERSITY,1072,,Education,Los Angeles,GRADUATE TEACHING ASSISTANT,24928.935652173896,3.71,0.45,0.8,0.28,3.08,3.0,3.73,3.93,3.27
0,5583482,1,1,2013-09-01,2014-05-01,8,GERSON LEHRMAN GROUP,300,16,1998,Business Services,New York City,Management Consultant,104426.87058823528,3.67,0.63,0.61,0.58,3.43,3.48,3.8,3.7800000000000002,3.39,0,-75028.01873638343,2015-01-01,2015-05-01,4,COLUMBIA UNIVERSITY,13200,1938,Education,New York City,Graduate Teaching Assistant,29398.85185185185,3.77,0.85,0.81,0.46,3.38,3.36,3.68,3.73,3.19
0,5584418,1,1,2011-10-01,2012-01-01,3,MICROSOFT CORPORATION,128000,37,1975,Information Technology,New York City,Intern,33277.94036710721,3.54,0.78,0.8,0.51,3.54,3.93,3.7199999999999998,3.92,3.24,1,34228.61655596971,2013-06-01,2014-07-01,13,UNILEVER,168921,1872,Manufacturing,New York City,Demand Planner,67506.55692307692,3.38,0.93,0.72,0.59,3.35,3.22,3.4699999999999998,3.05,2.98
0,5584418,2,1,2013-06-01,2014-07-01,13,UNILEVER,168921,142,1872,Manufacturing,New York City,Demand Planner,63546.181818181816,3.42,0.88,0.74,0.45,3.21,3.4,3.65,3.14,2.98,1,24851.085202020222,2014-09-01,2015-06-01,9,S&P CAPITAL IQ,10000,2004,Finance,New York City,Consultant,88397.26702020204,2.99,0.42,0.4,0.39,2.77,3.0,3.18,3.96,2.43
0,5589709,1,1,2012-01-01,2013-01-01,12,SALESFORCE.COM,19000,14,1999,Information Technology,San Francisco,Director,152307.76772973003,4.01,0.95,0.83,0.71,3.94,4.24,3.94,3.7199999999999998,3.57,0,-12264.998638821242,2013-01-01,2014-01-01,12,WALMART LABS,300,2000,Information Technology,San Francisco,Senior Manager,140042.76909090878,3.12,0.7,0.55,0.5,3.27,3.29,3.22,3.8,2.66
0,5592037,1,0,2014-01-01,2014-04-01,3,General Electric,333000,122,1892,Information Technology,Detroit,Software Developer,72777.92727272728,3.4699999999999998,0.88,0.7,0.59,3.39,3.79,3.66,3.7800000000000002,3.45,0,-56444.59393939394,2014-09-01,2014-12-01,3,General Electric,333000,1892,Information Technology,Detroit,Team Member,16333.333333333334,3.4699999999999998,0.88,0.7,0.59,3.39,3.79,3.66,3.7800000000000002,3.45
0,5592823,1,1,2012-05-01,2013-01-01,8,McDonalds,420000,58,1955,"Restaurants, Bars & Food Services",New York City,Crew Member,19139.02222222222,2.77,0.39,0.43,0.31,2.41,1.98,2.5300000000000002,2.95,2.74,0,-358.2388120839678,2014-03-01,2014-04-01,1,PathMark,22400,1966,Retail,New York City,Cashier,18780.78341013825,2.55,0.13,0.32,0.06,1.87,2.4,2.09,2.93,2.05
0,5594884,1,1,2012-07-01,2014-07-01,24,Schneider Electric,150000,178,1836,Manufacturing,Raleigh,Technical Analyst,32520.000000000004,3.2,0.66,0.55,0.28,4.33,3.55,3.37,4.37,2.89,0,-13681.600000000002,2015-05-01,2015-07-01,2,NC State University,2560,1887,Education,Raleigh,Graduate Teaching Assistant,18838.4,4.07,0.88,0.85,0.51,3.67,3.31,3.95,3.98,3.63
0,5595276,1,0,2014-01-01,2015-05-01,16,University of Minnesota,25976,164,1851,Education,Minneapolis,Teaching Assistant,29987.272727272728,4.02,0.89,0.87,0.44,3.31,3.45,3.95,4.0,3.38,1,3940.2849197860924,2014-02-01,2014-12-01,10,University of Minnesota,25976,1851,Education,Minneapolis,Research Assistant,33927.55764705882,4.03,0.91,0.86,0.39,3.44,3.44,4.0,3.98,3.52
0,5595572,1,1,2014-02-01,2014-03-01,1,People Scout,1200,26,1988,Business Services,Chicago,Call Center Representative,24553.333333333332,3.19,0.68,0.71,0.65,3.1,2.8,3.14,3.3,3.03,0,-918.0,2014-06-01,2015-03-01,9,Allied Barton Security Services LLC,52000,1957,Business Services,Chicago,Security Officer,23635.333333333332,3.25,0.46,0.64,0.29,3.39,3.32,2.79,3.25,2.3
0,5598038,1,0,2012-05-01,2013-02-01,9,Walgreens,360000,112,1901,Retail,Dallas,Beauty Advisor,27840.0,2.54,0.31,0.33,0.14,2.4699999999999998,2.54,2.6,2.4,2.39,0,-907.7169230769214,2013-02-01,2014-09-05,19,Walgreens,360000,1901,Retail,Dallas,Pharmacy Technician,26932.28307692308,2.54,0.31,0.33,0.14,2.4699999999999998,2.54,2.6,2.4,2.39
0,5599641,1,1,2012-01-01,2012-03-01,2,Wegmans Food Markets,45000,96,1916,Retail,Washington DC,Team Member,20612.837647058823,3.68,0.96,0.67,1.0,3.24,4.21,3.82,3.94,3.85,1,3771.1623529411772,2014-05-01,2015-05-01,12,US Army,763522,1775,Government,Washington DC,Truck Driver,24384.0,4.18,0.87,0.92,0.25,4.28,4.29,4.13,3.15,3.44
0,5599664,1,1,2013-06-01,2013-07-01,1,PwC,38935,115,1898,Accounting & Legal,Boston,Intern,38614.16078212292,3.66,0.88,0.88,0.81,4.25,3.76,3.84,2.7800000000000002,3.7,0,-23145.56078212292,2013-09-01,2015-08-01,23,Bentley University,911,1917,Education,Boston,Resident Assistant,15468.6,3.5300000000000002,0.28,0.9,0.82,3.56,3.63,4.67,3.76,2.76
0,5603046,1,0,2012-09-01,2013-02-01,5,AT&T,281450,137,1876,Telecommunications,Columbus,Assistant Store Manager,39737.22461538462,3.55,0.27,0.49,0.25,2.74,4.35,2.36,3.44,2.4,1,6500.272226720575,2013-02-01,2014-11-01,21,AT&T,281450,1876,Telecommunications,Columbus,Store Manager,46237.496842105196,3.55,0.27,0.49,0.25,2.74,4.35,2.36,3.44,2.4
0,5604216,1,1,2011-12-01,2012-09-01,9,DELOITTE,65000,167,1845,Accounting & Legal,New York City,Audit Associate,59837.51865384623,3.54,0.93,0.78,0.49,3.86,3.55,3.18,3.03,3.41,1,7284.601346153766,2012-10-01,2013-09-01,11,PRICEWATERHOUSECOOPERS,38935,1898,Accounting & Legal,New York City,Experienced Associate,67122.12,3.71,0.94,0.87,0.72,3.9,3.76,4.09,3.41,3.63
0,5605586,1,1,2013-03-01,2014-06-01,15,Caradigm,308,2,2012,Information Technology,Seattle,Project Coordinator,52028.121481481474,3.45,0.64,0.6,0.65,3.05,3.94,3.2800000000000002,3.03,2.9699999999999998,1,31488.628903133955,2014-08-01,2015-10-01,14,Microsoft,128000,1975,Information Technology,Seattle,Project Manager,83516.75038461543,3.7,0.8,0.78,0.44,3.68,3.99,3.4,3.56,2.87
0,5606681,1,1,2012-08-01,2013-11-01,15,Capital One,46000,19,1994,Finance,Washington DC,Executive Assistant,54664.944805194915,3.5,0.75,0.69,0.5,3.03,3.64,3.56,3.52,3.21,0,-14024.944805194915,2014-04-01,2015-07-01,15,CGI,150000,1976,Business Services,Washington DC,Senior Executive Assistant,40640.0,2.79,0.68,0.53,0.24,2.9,2.87,2.64,3.27,2.51
0,5611145,1,0,2010-12-01,2013-01-01,25,Infosys Limited,176187,31,1982,Information Technology,Seattle,Systems Engineer,79792.20606741567,3.32,0.31,0.48,0.37,3.13,2.55,3.34,2.63,2.74,1,32934.30001954084,2013-01-01,2014-07-01,18,Infosys Limited,176187,1982,Information Technology,Seattle,Senior Systems Engineer,112726.5060869565,3.32,0.31,0.48,0.37,3.13,2.55,3.34,2.63,2.74
0,5611145,2,1,2013-01-01,2014-07-01,18,Infosys Limited,176187,32,1982,Information Technology,Seattle,Senior Systems Engineer,112201.73913043478,3.43,0.62,0.57,0.39,3.38,2.92,3.81,2.83,2.6,0,-67724.66505636071,2015-06-01,2015-08-01,2,Deloitte & Touche LLP,65000,1845,Accounting & Legal,Seattle,Intern,44477.07407407407,3.56,0.83,0.74,0.52,3.96,3.2800000000000002,3.56,2.71,3.27
0,5611588,1,1,2011-10-01,2012-04-01,6,Google,53600,14,1998,Information Technology,Seattle,Visual Data Specialist,31130.194285714282,3.88,0.82,0.69,0.56,3.58,4.04,4.29,3.34,3.5,0,-1222.3542857142784,2014-11-01,2015-03-01,4,Wave  Broadband,750,2003,Telecommunications,Seattle,Technical Support Representative,29907.840000000004,2.29,0.56,0.3,0.27,2.48,2.41,2.31,2.44,2.08
0,5612201,1,0,2011-10-01,2012-04-01,6,Rensselaer Polytechnic Institute,1500,188,1824,Education,Albany,Teaching Assistant,21659.868571428557,3.46,0.48,0.63,0.32,3.05,3.42,3.09,3.42,2.9699999999999998,1,7909.834761904782,2012-10-01,2014-01-01,15,Rensselaer Polytechnic Institute,1500,1824,Education,Albany,Research Assistant,29569.70333333334,3.46,0.48,0.63,0.32,3.05,3.42,3.09,3.42,2.9699999999999998
0,5614425,1,1,2015-02-01,2015-08-01,6,JP  Morgan  Chase,241359,216,1799,Finance,Philadelphia,Intern,31364.153846153848,3.25,0.89,0.63,0.51,3.4699999999999998,3.46,3.03,3.06,2.89,0,0.0,2015-08-01,2015-12-01,4,TE  Connectivity,72000,,Manufacturing,Philadelphia,Intern,31364.153846153848,4.17,1.0,0.98,0.94,4.22,4.21,4.16,3.69,4.0
